time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-01-02,21.8,16.8,27.9,0.0,,177.0,5.8,,1014.6,
2021-01-03,21.6,15.7,28.0,0.0,,173.0,6.8,,1013.2,
2021-01-04,21.8,16.4,28.2,0.0,,164.0,9.1,,1013.2,
2021-01-05,23.0,16.2,30.2,0.0,,164.0,7.1,,1013.7,
2021-01-06,23.6,21.2,28.0,0.1,,174.0,5.6,,1012.9,
2021-01-07,23.7,20.4,28.2,0.3,,350.0,4.9,,1011.0,
2021-01-08,24.4,19.2,30.6,0.0,,145.0,7.5,,1010.6,
2021-01-09,23.8,19.1,30.1,0.0,,171.0,9.3,,1011.6,
2021-01-10,23.3,17.0,30.1,0.0,,140.0,4.9,,1012.1,
2021-01-11,23.7,16.9,31.2,0.0,,18.0,5.3,,1012.7,
2021-01-12,24.8,18.7,31.4,0.0,,2.0,5.0,,1012.7,
2021-01-13,23.9,18.3,30.8,0.0,,14.0,5.8,,1012.5,
2021-01-14,23.6,18.0,29.8,0.0,,15.0,6.2,,1012.8,
2021-01-15,22.8,16.1,29.7,0.0,,5.0,4.8,,1011.9,
2021-01-16,23.2,16.6,30.2,0.0,,63.0,5.2,,1010.6,
2021-01-17,23.4,17.4,29.9,0.0,,143.0,5.8,,1012.0,
2021-01-18,23.3,18.6,28.9,0.0,,170.0,8.0,,1013.4,
2021-01-19,23.2,18.5,29.7,0.0,,168.0,6.7,,1012.7,
2021-01-20,24.1,18.2,31.8,0.0,,178.0,6.9,,1012.4,
2021-01-21,24.5,19.3,32.8,0.0,,313.0,6.5,,1011.7,
2021-01-22,24.7,18.6,31.4,0.0,,9.0,5.4,,1012.0,
2021-01-23,24.4,17.9,31.1,0.0,,170.0,5.7,,1012.3,
2021-01-24,24.7,18.8,31.8,0.0,,173.0,7.2,,1012.5,
2021-01-25,24.8,19.4,31.6,0.0,,165.0,7.9,,1013.0,
2021-01-26,24.9,19.7,31.8,0.0,,150.0,8.0,,1012.5,
2021-01-27,24.7,19.1,30.7,0.0,,152.0,7.9,,1012.8,
2021-01-28,24.2,18.9,29.6,0.0,,158.0,9.5,,1013.6,
2021-01-29,24.6,19.6,30.7,0.0,,165.0,9.5,,1014.0,
2021-01-30,23.8,18.3,29.3,0.2,,102.0,4.2,,1013.9,
2021-01-31,23.9,18.5,29.8,0.0,,90.0,5.0,,1014.4,
2021-02-01,23.3,18.0,29.2,0.0,,55.0,6.8,,1016.5,
2021-02-02,22.4,15.4,29.7,0.0,,25.0,6.5,,1016.6,
2021-02-03,22.8,16.2,29.8,0.0,,116.0,5.8,,1015.7,
2021-02-04,22.4,17.2,29.1,0.0,,159.0,7.9,,1015.3,
2021-02-05,22.3,16.3,29.4,0.0,,150.0,8.0,,1014.2,
2021-02-06,23.0,16.4,30.3,0.0,,109.0,7.7,,1013.3,
2021-02-07,22.5,15.8,29.0,0.0,,357.0,7.0,,1014.8,
2021-02-08,21.4,13.8,28.8,0.0,,20.0,6.7,,1015.8,
2021-02-09,22.2,14.1,30.2,0.0,,341.0,6.2,,1014.3,
2021-02-10,22.5,15.3,30.7,0.0,,165.0,5.8,,1012.6,
2021-02-11,23.6,16.2,31.1,0.0,,161.0,7.1,,1011.8,
2021-02-12,23.7,17.5,30.6,0.0,,160.0,8.4,,1012.9,
2021-02-13,24.2,18.1,31.0,0.0,,166.0,9.3,,1013.7,
2021-02-14,24.7,18.3,31.5,0.0,,159.0,7.5,,1013.2,
2021-02-15,25.5,18.5,32.2,0.0,,137.0,7.3,,1011.9,
2021-02-16,25.6,19.1,32.3,0.0,,172.0,10.5,,1011.2,
2021-02-17,25.3,19.1,31.6,0.0,,159.0,10.6,,1011.6,
2021-02-18,23.6,17.4,29.6,0.4,,127.0,9.3,,1014.1,
2021-02-19,22.9,17.8,28.8,0.9,,60.0,5.1,,1016.1,
2021-02-20,23.8,17.9,29.3,0.0,,22.0,7.9,,1015.1,
2021-02-21,24.0,17.7,29.7,0.0,,141.0,6.5,,1015.4,
2021-02-22,25.4,19.5,31.5,0.0,,20.0,6.0,,1014.7,
2021-02-23,24.8,17.9,32.5,0.0,,331.0,6.2,,1012.9,
2021-02-24,25.6,17.8,33.2,0.0,,354.0,5.7,,1011.6,
2021-02-25,26.1,18.8,33.9,0.0,,314.0,5.6,,1011.1,
2021-02-26,26.4,18.5,34.8,0.0,,282.0,5.9,,1009.3,
2021-02-27,27.5,20.3,34.8,0.0,,340.0,6.7,,1008.5,
2021-02-28,27.2,19.9,35.2,0.0,,328.0,5.3,,1009.0,
2021-03-01,27.0,20.1,34.9,0.0,,169.0,6.3,,1011.8,
2021-03-02,27.3,20.8,34.9,0.0,,274.0,6.5,,1012.1,
2021-03-03,27.1,20.2,34.5,0.0,,350.0,6.8,,1011.5,
2021-03-04,26.3,18.6,34.5,0.0,,152.0,6.4,,1011.9,
2021-03-05,26.9,19.4,34.9,0.0,,174.0,8.5,,1012.4,
2021-03-06,27.0,19.8,34.8,0.0,,294.0,7.3,,1012.3,
2021-03-07,27.6,21.1,35.4,0.0,,152.0,7.6,,1011.3,
2021-03-08,27.2,19.8,35.1,0.0,,164.0,9.4,,1011.9,
2021-03-09,27.2,19.8,34.8,0.0,,165.0,10.3,,1012.6,
2021-03-10,27.3,20.0,35.1,0.0,,169.0,10.0,,1012.3,
2021-03-11,27.5,20.4,35.1,0.0,,169.0,10.6,,1012.6,
2021-03-12,27.2,20.4,34.7,0.0,,169.0,11.2,,1013.5,
2021-03-13,26.7,18.8,34.2,0.0,,155.0,6.8,,1013.5,
2021-03-14,26.8,19.1,35.2,0.0,,164.0,7.4,,1011.6,
2021-03-15,27.4,20.0,35.0,0.0,,161.0,7.7,,1010.6,
2021-03-16,28.7,21.7,35.9,0.0,,131.0,7.8,,1010.1,
2021-03-17,28.9,21.9,35.8,0.0,,148.0,8.5,,1009.4,
2021-03-18,28.3,21.8,34.5,0.0,,155.0,8.4,,1010.2,
2021-03-19,28.5,22.1,35.6,0.0,,148.0,7.4,,1009.9,
2021-03-20,28.1,20.5,35.0,0.0,,69.0,4.9,,1009.2,
2021-03-21,28.4,20.8,35.3,0.0,,73.0,6.3,,1008.9,
2021-03-22,29.6,22.0,36.4,0.0,,111.0,6.3,,1010.2,
2021-03-23,29.6,23.8,35.9,0.0,,35.0,6.3,,1011.4,
2021-03-24,29.5,21.8,36.1,0.0,,16.0,6.5,,1011.5,
2021-03-25,29.9,23.2,37.1,0.0,,340.0,5.5,,1010.0,
2021-03-26,29.7,23.3,37.3,0.0,,343.0,6.9,,1009.4,
2021-03-27,30.2,21.8,37.7,0.0,,5.0,6.0,,1008.7,
2021-03-28,30.8,23.4,38.1,0.0,,228.0,6.4,,1007.6,
2021-03-29,30.3,22.9,38.8,0.0,,174.0,7.3,,1007.2,
2021-03-30,31.1,23.8,39.7,0.0,,249.0,11.0,,1005.0,
2021-03-31,30.8,23.2,39.7,0.0,,309.0,9.1,,1003.4,
2021-04-01,31.1,22.8,39.2,0.0,,311.0,8.9,,1003.0,
2021-04-02,30.8,23.4,38.9,0.0,,305.0,7.2,,1003.9,
2021-04-03,31.0,23.4,38.7,0.0,,141.0,6.9,,1005.0,
2021-04-04,31.1,25.1,37.7,0.0,,170.0,7.2,,1006.9,
2021-04-05,30.5,24.0,37.5,0.0,,151.0,7.5,,1008.3,
2021-04-06,30.7,24.5,38.1,0.0,,155.0,10.8,,1008.9,
2021-04-07,30.8,23.6,37.9,0.0,,166.0,10.0,,1009.4,
2021-04-08,31.3,24.5,38.2,0.0,,176.0,10.0,,1007.5,
2021-04-09,30.1,24.2,36.0,0.0,,154.0,9.3,,1008.3,
2021-04-10,29.7,24.8,35.7,0.1,,149.0,9.4,,1010.1,
2021-04-11,29.2,23.8,35.2,0.0,,153.0,6.9,,1011.6,
2021-04-12,29.3,25.2,35.1,0.4,,158.0,6.8,,1011.9,
2021-04-13,29.4,23.8,34.5,1.7,,159.0,6.1,,1011.1,
2021-04-14,28.3,22.8,34.7,5.2,,184.0,6.6,,1010.8,
2021-04-15,28.2,23.2,34.8,0.4,,152.0,6.8,,1010.0,
2021-04-16,29.0,23.0,35.3,0.0,,149.0,6.8,,1008.8,
2021-04-17,30.2,23.9,36.5,0.0,,132.0,8.3,,1009.7,
2021-04-18,30.7,24.8,36.5,0.0,,151.0,8.3,,1010.0,
2021-04-19,31.7,25.6,37.5,0.0,,190.0,8.6,,1007.6,
2021-04-20,31.0,26.1,37.1,0.1,,163.0,12.3,,1007.1,
2021-04-21,29.8,25.8,36.8,2.7,,161.0,10.7,,1008.5,
2021-04-22,29.1,23.8,34.8,0.6,,166.0,6.5,,1009.4,
2021-04-23,30.4,25.2,35.8,0.0,,157.0,7.1,,1008.7,
2021-04-24,30.5,25.1,37.2,0.0,,148.0,8.1,,1008.3,
2021-04-25,30.8,25.2,37.0,0.0,,153.0,8.5,,1008.0,
2021-04-26,31.2,25.8,36.9,0.0,,166.0,7.4,,1007.9,
2021-04-27,31.0,25.3,37.0,0.0,,157.0,8.3,,1008.4,
2021-04-28,31.5,25.3,37.6,0.0,,160.0,8.7,,1008.8,
2021-04-29,31.3,25.8,38.2,0.1,,179.0,8.9,,1008.4,
2021-04-30,31.3,25.5,37.6,0.0,,162.0,9.8,,1007.7,
2021-05-01,30.6,25.3,36.6,0.0,,136.0,8.2,,1008.4,
2021-05-02,30.8,25.6,36.3,0.0,,130.0,6.0,,1008.8,
2021-05-03,29.3,25.2,34.8,0.1,,103.0,5.2,,1008.6,
2021-05-04,30.6,24.6,36.2,0.7,,169.0,5.8,,1007.8,
2021-05-05,31.4,26.1,36.8,0.0,,161.0,10.1,,1007.5,
2021-05-06,31.0,26.1,36.0,0.0,,167.0,11.2,,1008.4,
2021-05-07,31.1,25.8,36.2,0.0,,160.0,11.3,,1009.1,
2021-05-08,31.3,26.2,35.8,0.0,,157.0,9.1,,1008.0,
2021-05-09,31.5,26.3,36.7,0.0,,162.0,9.8,,1007.0,
2021-05-10,31.3,26.6,36.8,0.2,,185.0,8.6,,1006.5,
2021-05-11,30.7,27.4,36.8,1.3,,184.0,9.7,,1006.0,
2021-05-12,32.4,27.1,38.1,0.0,,194.0,9.0,,1003.9,
2021-05-13,32.1,28.3,38.3,0.0,,192.0,11.5,,1003.8,
2021-05-14,31.5,27.9,36.3,0.4,,163.0,10.1,,1003.8,
2021-05-15,30.9,26.6,36.8,0.0,,140.0,15.1,,1004.0,
2021-05-16,28.4,25.8,32.8,5.3,,150.0,14.3,,1005.5,
2021-05-17,29.8,25.2,35.2,0.5,,158.0,13.0,,1006.2,
2021-05-18,30.7,26.3,36.2,0.2,,178.0,13.2,,1005.9,
2021-05-19,30.2,26.2,36.8,5.2,,187.0,12.0,,1005.4,
2021-05-20,30.3,25.5,37.2,8.3,,202.0,9.2,,1005.2,
2021-05-21,31.1,26.9,37.8,0.2,,164.0,9.0,,1004.8,
2021-05-22,31.1,25.9,36.1,0.0,,210.0,7.3,,1003.9,
2021-05-23,32.6,26.5,39.2,0.0,,296.0,7.7,,1003.5,
2021-05-24,33.2,28.2,38.8,0.0,,314.0,10.8,,1002.9,
2021-05-25,32.4,27.6,37.3,0.0,,309.0,11.3,,1001.1,
2021-05-26,33.8,29.9,40.2,0.0,,306.0,15.7,,999.3,
2021-05-27,33.3,30.2,39.2,0.0,,283.0,13.8,,1000.6,
2021-05-28,32.8,29.8,38.8,0.0,,280.0,11.2,,1003.1,
2021-05-29,33.5,29.4,41.2,0.0,,271.0,8.3,,1004.0,
2021-05-30,32.6,28.6,38.8,0.0,,301.0,6.9,,1004.2,
2021-05-31,33.4,28.6,38.5,0.0,,279.0,5.5,,1002.6,
2021-06-01,31.1,27.0,35.9,2.0,,282.0,5.3,,1004.3,
2021-06-02,30.3,25.7,34.8,1.6,,327.0,4.6,,1005.5,
2021-06-03,29.8,24.8,34.8,0.5,,191.0,4.9,,1006.9,
2021-06-04,28.7,25.7,33.2,8.1,,179.0,5.8,,1007.9,
2021-06-05,29.6,25.8,34.3,2.1,,183.0,7.0,,1007.0,
2021-06-06,29.5,24.1,35.2,4.9,,185.0,6.5,,1006.8,
2021-06-07,30.0,25.5,35.9,0.8,,241.0,7.1,,1005.9,
2021-06-08,30.6,26.7,36.2,3.0,,275.0,8.1,,1004.7,
2021-06-09,26.8,23.8,30.3,21.0,,267.0,7.7,,1004.0,
2021-06-10,27.7,24.7,32.2,3.9,,276.0,11.6,,1002.4,
2021-06-11,27.5,24.0,32.4,2.9,,282.0,14.5,,1001.9,
2021-06-12,28.0,25.2,31.4,2.0,,283.0,12.9,,1001.6,
2021-06-13,26.9,24.5,33.8,22.3,,283.0,10.0,,1001.1,
2021-06-14,27.3,23.8,30.8,6.8,,271.0,11.0,,1000.9,
2021-06-15,27.7,22.8,31.2,2.0,,252.0,10.7,,1000.4,
2021-06-16,28.1,25.1,31.8,0.8,,249.0,12.9,,1002.2,
2021-06-17,25.9,24.8,27.3,12.0,,252.0,11.2,,1003.7,
2021-06-18,27.9,24.7,31.8,0.3,,246.0,13.5,,1004.3,
2021-06-19,27.6,25.1,31.8,0.6,,244.0,12.6,,1006.2,
2021-06-20,29.0,24.8,33.8,0.0,,251.0,12.3,,1006.4,
2021-06-21,29.4,25.6,34.8,0.0,,298.0,9.4,,1005.8,
2021-06-22,29.2,26.8,32.6,0.0,,291.0,8.4,,1004.9,
2021-06-23,27.1,25.6,29.2,1.7,,289.0,7.4,,1005.6,
2021-06-24,27.4,23.8,31.7,0.9,,269.0,9.1,,1005.7,
2021-06-25,27.5,24.7,31.8,2.5,,288.0,12.7,,1004.4,
2021-06-26,27.2,24.7,31.7,9.4,,306.0,7.9,,1003.9,
2021-06-27,26.1,23.8,31.8,22.2,,308.0,8.0,,1005.5,
2021-06-28,27.3,24.0,32.2,5.6,,227.0,3.8,,1005.8,
2021-06-29,28.8,24.3,33.3,1.0,,226.0,7.1,,1005.5,
2021-06-30,29.2,26.1,34.8,2.9,,241.0,5.8,,1005.0,
2021-07-01,28.9,25.2,33.7,2.2,,230.0,6.5,,1003.5,
2021-07-02,25.9,24.1,28.5,15.1,,233.0,7.6,,1005.6,
2021-07-03,27.8,25.0,31.5,0.0,,265.0,8.9,,1005.8,
2021-07-04,29.0,25.1,33.8,0.0,,284.0,8.1,,1005.1,
2021-07-05,28.7,24.8,32.8,0.0,,285.0,6.6,,1004.8,
2021-07-06,28.4,24.3,33.1,0.4,,239.0,5.1,,1004.0,
2021-07-07,28.7,25.7,33.0,1.9,,247.0,5.4,,1003.8,
2021-07-08,25.8,23.7,28.2,18.1,,293.0,8.0,,1004.6,
2021-07-09,26.7,23.5,30.6,2.5,,265.0,5.9,,1002.7,
2021-07-10,27.2,24.8,30.9,7.4,,283.0,5.6,,1001.2,
2021-07-11,26.5,24.4,30.3,29.6,,272.0,4.6,,1000.9,
2021-07-12,26.1,24.4,28.7,17.0,,279.0,5.5,,1000.7,
2021-07-13,25.6,24.0,28.4,8.9,,241.0,6.9,,1001.2,
2021-07-14,25.2,23.8,28.5,24.7,,254.0,7.0,,1001.2,
2021-07-15,26.5,23.8,30.4,7.6,,176.0,6.8,,1001.5,
2021-07-16,26.9,23.4,31.2,4.5,,161.0,9.9,,1004.6,
2021-07-17,26.9,23.8,32.8,9.3,,193.0,6.3,,1005.3,
2021-07-18,26.9,23.4,31.4,5.1,,186.0,5.1,,1003.4,
2021-07-19,27.3,24.2,31.8,9.5,,245.0,7.0,,1002.6,
2021-07-20,27.0,24.8,29.9,5.0,,286.0,11.5,,1004.3,
2021-07-21,24.9,23.8,26.9,38.2,,267.0,12.6,,1003.1,
2021-07-22,24.5,23.5,26.0,66.5,,281.0,14.8,,998.7,
2021-07-23,25.2,23.8,26.5,11.4,,273.0,15.6,,999.0,
2021-07-24,26.9,23.8,30.8,0.6,,262.0,13.1,,1001.4,
2021-07-25,28.7,25.2,32.8,0.2,,257.0,13.5,,1002.6,
2021-07-26,28.7,24.8,32.7,0.0,,261.0,12.8,,1003.4,
2021-07-27,28.3,24.8,31.5,0.0,,268.0,13.4,,1003.0,
2021-07-28,28.1,25.2,31.8,0.0,,273.0,13.3,,1003.7,
2021-07-29,27.6,25.6,30.6,0.3,,274.0,13.6,,1004.4,
2021-07-30,27.8,24.8,32.0,0.2,,277.0,13.2,,1004.8,
2021-07-31,27.7,24.3,31.5,0.5,,268.0,14.0,,1004.9,
2021-08-01,27.8,24.8,30.8,0.0,,269.0,14.2,,1004.2,
2021-08-02,27.8,24.6,32.0,1.5,,276.0,12.2,,1004.7,
2021-08-03,27.9,25.0,31.4,0.7,,271.0,11.7,,1006.2,
2021-08-04,28.4,25.3,32.8,0.4,,265.0,11.7,,1006.1,
2021-08-05,28.5,24.8,32.1,1.6,,272.0,13.2,,1004.2,
2021-08-06,27.6,25.4,30.8,0.4,,282.0,8.6,,1003.7,
2021-08-07,28.2,25.3,32.0,0.8,,259.0,8.3,,1004.8,
2021-08-08,28.3,24.7,33.1,1.2,,244.0,5.9,,1006.1,
2021-08-09,29.3,25.2,34.3,0.5,,232.0,6.3,,1006.3,
2021-08-10,28.4,24.9,32.3,5.6,,304.0,6.5,,1006.1,
2021-08-11,28.9,25.8,33.2,1.7,,293.0,8.0,,1005.9,
2021-08-12,27.8,25.5,33.2,10.3,,278.0,6.8,,1006.9,
2021-08-13,28.0,25.3,31.8,1.9,,301.0,9.0,,1005.7,
2021-08-14,28.2,25.5,31.7,2.8,,288.0,8.5,,1003.8,
2021-08-15,28.5,25.6,31.8,0.2,,298.0,10.5,,1004.1,
2021-08-16,25.7,23.8,27.2,11.0,,299.0,10.1,,1005.5,
2021-08-17,25.0,23.8,27.8,26.6,,274.0,8.3,,1005.2,
2021-08-18,26.0,23.8,29.6,4.6,,263.0,9.5,,1004.0,
2021-08-19,26.1,23.6,28.8,1.5,,270.0,10.6,,1003.8,
2021-08-20,26.4,23.8,30.5,2.1,,258.0,7.6,,1005.1,
2021-08-21,25.4,22.6,29.3,11.3,,198.0,6.5,,1007.3,
2021-08-22,26.6,23.2,31.8,9.1,,205.0,7.0,,1007.8,
2021-08-23,27.6,23.6,32.4,2.9,,205.0,6.6,,1007.3,
2021-08-24,27.4,23.6,33.2,5.7,,195.0,5.3,,1007.0,
2021-08-25,27.3,25.0,31.2,6.1,,262.0,5.0,,1005.4,
2021-08-26,26.8,24.7,31.2,5.7,,279.0,5.6,,1004.2,
2021-08-27,27.0,24.2,31.1,0.6,,291.0,5.5,,1003.9,
2021-08-28,26.7,24.7,30.1,4.0,,293.0,5.9,,1002.5,
2021-08-29,26.2,24.0,29.4,23.8,,293.0,6.9,,1001.3,
2021-08-30,25.8,23.9,29.1,14.5,,305.0,5.7,,1002.3,
2021-08-31,25.5,23.4,29.2,6.6,,182.0,8.6,,1004.3,
2021-09-01,25.5,22.6,29.0,10.3,,174.0,8.6,,1007.2,
2021-09-02,26.6,23.7,31.8,4.7,,175.0,6.5,,1006.2,
2021-09-03,26.1,22.9,30.8,24.7,,295.0,3.6,,1005.1,
2021-09-04,26.0,23.2,30.2,13.1,,320.0,7.3,,1004.5,
2021-09-05,25.7,23.1,29.8,11.8,,307.0,8.5,,1004.0,
2021-09-06,24.8,23.5,26.7,15.9,,310.0,9.1,,1003.1,
2021-09-07,24.7,23.2,26.4,23.4,,236.0,12.0,,1001.6,
2021-09-08,26.6,23.3,30.9,0.8,,213.0,13.9,,1004.5,
2021-09-09,27.8,24.4,31.8,0.0,,258.0,10.6,,1006.2,
2021-09-10,27.9,25.4,31.6,0.2,,287.0,9.0,,1005.6,
2021-09-11,26.9,25.2,29.8,0.4,,283.0,7.1,,1004.5,
2021-09-12,27.6,25.0,31.3,0.7,,269.0,10.3,,1002.7,
2021-09-13,27.2,25.1,31.2,1.8,,258.0,10.1,,1001.3,
2021-09-14,27.0,24.7,31.2,1.2,,245.0,10.7,,1002.4,
2021-09-15,27.7,24.9,31.8,0.9,,241.0,9.4,,1004.5,
2021-09-16,27.4,24.0,31.8,0.4,,256.0,8.9,,1005.3,
2021-09-17,27.4,24.0,31.8,0.7,,270.0,8.0,,1005.3,
2021-09-18,26.7,24.5,30.3,0.9,,295.0,5.1,,1007.3,
2021-09-19,27.3,24.3,30.9,0.0,,253.0,5.9,,1008.8,
2021-09-20,26.2,24.2,30.0,2.6,,247.0,4.5,,1007.9,
2021-09-21,25.1,23.8,28.9,8.7,,278.0,5.5,,1006.5,
2021-09-22,25.6,23.3,28.9,8.1,,295.0,8.0,,1004.5,
2021-09-23,25.5,23.2,28.8,8.6,,282.0,5.3,,1004.9,
2021-09-24,26.1,23.5,31.0,5.9,,284.0,4.5,,1006.2,
2021-09-25,25.9,23.4,30.8,9.0,,296.0,4.4,,1005.9,
2021-09-26,26.1,23.9,29.8,6.4,,325.0,8.3,,1003.8,
2021-09-27,24.2,23.5,25.2,63.2,,295.0,16.6,,999.7,
2021-09-28,25.6,22.8,29.7,4.4,,188.0,12.7,,1003.1,
2021-09-29,26.7,22.9,31.0,0.7,,215.0,4.7,,1006.8,
2021-09-30,26.6,23.7,30.8,5.5,,149.0,3.3,,1008.2,
2021-10-01,26.8,23.3,31.0,10.5,,179.0,4.1,,1008.4,
2021-10-02,27.1,24.0,32.2,4.2,,112.0,4.3,,1008.7,
2021-10-03,27.1,24.2,30.9,2.3,,164.0,4.9,,1008.3,
2021-10-04,27.0,23.7,31.8,3.0,,167.0,4.1,,1007.2,
2021-10-05,26.6,23.9,30.7,6.9,,30.0,5.4,,1007.7,
2021-10-06,26.9,23.7,31.8,1.3,,155.0,6.6,,1007.3,
2021-10-07,26.9,23.6,31.1,0.8,,149.0,6.2,,1006.8,
2021-10-08,27.0,24.1,30.9,3.8,,195.0,4.2,,1006.5,
2021-10-09,27.0,23.8,30.9,6.2,,309.0,5.0,,1007.0,
2021-10-10,27.2,23.4,31.8,0.0,,336.0,7.9,,1006.9,
2021-10-11,26.2,21.7,31.6,0.0,,334.0,7.4,,1006.2,
2021-10-12,26.3,22.6,31.0,0.0,,340.0,7.2,,1005.8,
2021-10-13,27.3,22.8,32.2,0.0,,333.0,6.8,,1005.4,
2021-10-14,27.7,23.3,33.0,0.0,,334.0,7.9,,1004.7,
2021-10-15,26.5,23.3,32.2,7.7,,338.0,8.7,,1002.7,
2021-10-16,24.7,23.0,28.8,10.0,,352.0,6.7,,1002.4,
2021-10-17,26.0,22.8,30.7,3.4,,171.0,7.8,,1003.6,
2021-10-18,27.5,23.1,32.6,0.4,,254.0,7.7,,1005.3,
2021-10-19,27.3,24.2,31.4,0.0,,316.0,9.2,,1008.7,
2021-10-20,26.1,21.7,30.8,0.0,,340.0,7.9,,1011.9,
2021-10-21,25.9,21.9,30.9,0.0,,327.0,7.4,,1012.2,
2021-10-22,25.2,20.3,30.7,0.0,,339.0,7.6,,1012.6,
2021-10-23,25.1,20.0,31.2,0.0,,344.0,6.6,,1012.8,
2021-10-24,25.4,20.8,31.1,0.1,,293.0,5.1,,1013.1,
2021-10-25,25.2,20.6,30.7,0.0,,340.0,6.3,,1012.0,
2021-10-26,24.7,20.0,30.4,0.0,,350.0,7.7,,1011.2,
2021-10-27,24.4,18.9,30.0,0.0,,347.0,8.5,,1011.8,
2021-10-28,25.6,20.8,30.9,0.0,,357.0,9.5,,1011.9,
2021-10-29,26.2,20.2,30.9,0.0,,7.0,8.2,,1012.7,
2021-10-30,26.2,21.8,31.4,0.2,,8.0,7.4,,1013.4,
2021-10-31,26.2,21.8,31.0,0.3,,354.0,6.0,,1013.0,
2021-11-01,25.9,20.8,31.5,0.0,,118.0,5.3,,1012.4,
2021-11-02,24.3,22.0,29.2,5.5,,115.0,4.3,,1012.6,
2021-11-03,23.7,21.6,28.1,6.7,,176.0,4.0,,1012.5,
2021-11-04,24.7,20.5,30.1,0.6,,12.0,5.1,,1011.7,
2021-11-05,24.9,20.4,30.1,0.1,,125.0,5.9,,1011.4,
2021-11-06,24.7,20.7,30.2,0.0,,321.0,5.8,,1010.5,
2021-11-07,23.9,19.0,29.5,0.0,,23.0,6.1,,1010.6,
2021-11-08,23.1,16.8,28.8,0.0,,350.0,6.6,,1011.7,
2021-11-09,22.9,16.8,28.9,0.0,,345.0,7.3,,1012.1,
2021-11-10,24.0,17.8,29.3,0.0,,349.0,8.8,,1010.9,
2021-11-11,23.1,19.8,26.8,11.5,,357.0,8.2,,1009.0,
2021-11-12,23.7,21.1,27.8,15.7,,19.0,6.5,,1009.1,
2021-11-13,24.5,22.4,27.7,5.9,,69.0,5.4,,1009.5,
2021-11-14,25.0,22.5,29.8,4.3,,121.0,5.3,,1009.6,
